,drugName,condition,avg_score
503,Amphetamine,narcolepsy,0.42110215053763433
504,Amphetamine / dextroamphetamine,adhd,0.5954943292008082
505,Amphetamine / dextroamphetamine,narcolepsy,0.697287610190836
506,Amphetamine / dextroamphetamine,not listed / othe,0.6952508960573476
507,Amphetamine / dextroamphetamine,atigue,0.6173835125448028
508,Ampicillin,meningitis,0.7612903225806451
509,Ampicillin,urinary tract infection,0.782258064516129
510,Ampicillin / sulbactam,bone infection,0.7246415770609319
511,Ampicillin / sulbactam,urinary tract infection,0.1723118279569892
512,Ampyra,multiple sclerosis,0.6812382659156853
513,Amrix,23</span> users found this comment helpful.,0.7407706093189964
514,Amrix,migraine,0.2922939068100358
515,Amrix,muscle spasm,0.45539874551971327
516,Amrix,sciatica,0.8080645161290323
517,Amrix,ibromyalgia,0.6258512544802867
518,Anafranil,19</span> users found this comment helpful.,0.09865591397849462
519,Anafranil,depression,0.6458781362007169
520,Anafranil,irritable bowel syndrome,0.7468637992831542
521,Anafranil,obsessive compulsive disorde,0.6296560518334713
522,Anafranil,panic disorde,0.7017174432497013
523,Anakinra,rheumatoid arthritis,0.6984767025089605
524,Anakinra,schnitzler syndrome,0.7540322580645161
525,Anakinra,still's disease,0.5887768817204301
526,Analpram-HC,hemorrhoids,0.6017921146953404
527,Anaprox,back pain,0.7033154121863799
528,Anaprox,muscle pain,0.7612903225806451
529,Anaprox,osteoarthritis,0.039874551971326166
530,Anaprox-DS,headache,0.7556451612903226
531,Anaprox-DS,muscle pain,0.03906810035842294
532,Anaprox-DS,pain,0.7637096774193548
533,Anaprox-DS,period pain,0.4301971326164875
534,Anastrozole,breast cance,0.28313172043010754
535,Anastrozole,"breast cancer, metastatic",0.3846594982078853
536,Anastrozole,endometrial cance,0.7393070489844683
537,AndroGel,13</span> users found this comment helpful.,0.760483870967742
538,AndroGel,"hypogonadism, male",0.5520153144346692
539,Androderm,"hypogonadism, male",0.4899061775247733
540,Anexsia,pain,0.7314964157706093
541,Angeliq,postmenopausal symptoms,0.525742447516641
542,Anoro Ellipta,copd,0.7356561896884478
543,Ansaid,back pain,0.7588709677419354
544,Ansaid,rheumatoid arthritis,0.14614695340501793
545,Antabuse,17</span> users found this comment helpful.,0.041487455197132615
546,Antabuse,alcohol dependence,0.7566362550233519
547,Antihemophilic factor,hemophilia a,0.6944444444444444
548,Antihemophilic factor / von willebrand factor,von willebrand's disease,0.752016129032258
549,Antipyrine / benzocaine,otitis media,0.7637096774193548
550,Antivert,nausea/vomiting,0.7814516129032258
551,Antivert,vertig,0.4535970302099334
552,Anturol,overactive bladde,0.06845878136200717
553,Anucort-HC,psoriasis,0.034229390681003585
554,Anusol-HC Suppositories,hemorrhoids,0.0
555,Apixaban,deep vein thrombosis,0.25623655913978494
556,Apixaban,"deep vein thrombosis, prophylaxis",0.11236559139784946
557,Apixaban,prevention of thromboembolism in atrial fibrillation,0.42157258064516134
558,Apixaban,pulmonary embolism,0.45219534050179205
559,Apixaban,thromboembolic stroke prophylaxis,0.01129032258064516
560,Aplenzin,depression,0.24448924731182797
561,Aplenzin,major depressive disorde,0.7620967741935484
562,Aplenzin,obesity,0.21666666666666662
563,Apokyn,parkinson's disease,0.41003584229390677
564,Apomorphine,parkinson's disease,0.7327060931899642
565,Apremilast,not listed / othe,0.16666666666666663
566,Apremilast,plaque psoriasis,0.38197018226187746
567,Apremilast,psoriatic arthritis,0.2897204301075269
568,Aprepitant,"nausea/vomiting, chemotherapy induced",0.7535842293906809
569,Aprepitant,"nausea/vomiting, postoperative",0.7516129032258064
570,Apri,3</span> users found this comment helpful.,0.08575268817204301
571,Apri,abnormal uterine bleeding,0.34146953405017927
572,Apri,birth control,0.3078221539511862
573,Apri,endometriosis,0.7025089605734767
574,Apri,polycystic ovary syndrome,0.0024193548387096775
575,Apriso,crohn's disease,0.04563918757467145
576,Apriso,ulcerative colitis,0.41253584229390683
577,Apriso,"ulcerative colitis, maintenance",0.7407706093189964
578,Aptensio XR,adhd,0.32072879330943843
579,Aptiom,seizures,0.5408474142345111
580,Aquavite-E,tardive dyskinesia,0.010483870967741936
581,Aquoral,xerostomia,0.005241935483870968
582,Aranesp,anemia associated with chronic renal failure,0.7343189964157706
583,Arava,rheumatoid arthritis,0.47824500768049155
584,Arcalyst,amilial cold autoinflammatory syndrome,0.7508064516129032
585,Arformoterol,moterol),0.7582885304659498
586,Arginine,diagnosis and investigation,0.7858870967741935
587,Arginine,dietary supplementation,0.7534050179211468
588,Aricept,0</span> users found this comment helpful.,0.027777777777777776
589,Aricept,alzheimer's disease,0.39478908188585604
590,Aricept ODT,alzheimer's disease,0.7673835125448029
591,Aricept ODT,mild cognitive impairment,0.8419354838709677
592,Arimidex,breast cance,0.41538746755654427
593,Arimidex,"breast cancer, metastatic",0.7512544802867384
594,Arimidex,endometrial cance,0.72831541218638
595,Aripiprazole,agitated state,0.39716424204090245
596,Aripiprazole,autism,0.4123975934459806
597,Aripiprazole,bipolar disorde,0.36085956730146396
598,Aripiprazole,borderline personality disorde,0.3880440348182283
599,Aripiprazole,depression,0.5212822521303615
600,Aripiprazole,major depressive disorde,0.406526963180189
601,Aripiprazole,not listed / othe,0.7246415770609319
602,Aripiprazole,obsessive compulsive disorde,0.41263440860215045
603,Aripiprazole,post traumatic stress disorde,0.5340277777777778
604,Aripiprazole,schizoaffective disorde,0.5141913082437276
605,Aripiprazole,schizophrenia,0.44804261250497807
606,Aripiprazole,tourette's syndrome,0.5294034818228367
607,Aristocort,asthma,0.7508064516129032
608,Aristocort,gouty arthritis,0.7516129032258064
609,Arixtra,deep vein thrombosis,0.44847670250896055
610,Arixtra,"deep vein thrombosis, prophylaxis",0.7033154121863799
611,Armodafinil,adhd,0.5754704301075269
612,Armodafinil,bipolar disorde,0.7674034249303066
613,Armodafinil,chronic fatigue syndrome,0.5418631100082713
614,Armodafinil,depression,0.4933484973807554
615,Armodafinil,hypersomnia,0.4946802490096208
616,Armodafinil,narcolepsy,0.43163212300659703
617,Armodafinil,not listed / othe,0.5990367383512545
618,Armodafinil,obstructive sleep apnea/hypopnea syndrome,0.685282258064516
619,Armodafinil,shift work sleep disorde,0.509173920464243
620,Armodafinil,ibromyalgia,0.5954173067076293
621,Armour Thyroid,hashimoto's disease,0.6611559139784946
622,Armour Thyroid,"hypothyroidism, after thyroid removal",0.5071236559139785
623,Armour Thyroid,tsh suppression,0.7758064516129033
624,Armour Thyroid,thyroid cance,0.4288082437275986
625,Armour Thyroid,underactive thyroid,0.5931803143093466
626,Arnuity Ellipta,"asthma, maintenance",0.7302867383512545
627,Aromasin,breast cance,0.31069566634082757
628,Arsenic trioxide,acute promyelocytic leukemia,0.7294802867383512
629,Artane,extrapyramidal reaction,0.5217443249701313
630,Artane,parkinson's disease,0.07718040621266427
631,Artemether / lumefantrine,malaria,0.7458482676224611
632,Arthrotec,25</span> users found this comment helpful.,0.7701612903225806
633,Arthrotec,55</span> users found this comment helpful.,0.7387992831541219
634,Arthrotec,osteoarthritis,0.6741431451612903
635,Arthrotec,rheumatoid arthritis,0.5922267025089605
636,Arthrotec,sciatica,0.7839068100358423
637,Asacol,crohn's disease,0.5622087813620071
638,Asacol,"crohn's disease, maintenance",0.7406959378733572
639,Asacol,inflammatory bowel disease,0.7439964157706094
640,Asacol,lymphocytic colitis,0.7365591397849462
641,Asacol,ulcerative colitis,0.379778972520908
642,Asacol,"ulcerative colitis, active",0.5128315412186379
643,Asacol,"ulcerative colitis, maintenance",0.5627403062886934
644,Asacol HD,"crohn's disease, maintenance",0.7596774193548388
645,Asacol HD,ulcerative colitis,0.7302867383512545
646,Asacol HD,"ulcerative colitis, maintenance",0.7548387096774194
647,Ascomp with Codeine,headache,0.760752688172043
648,Ascorbic acid,dietary supplementation,0.7540322580645161
649,Asenapine,bipolar disorde,0.541638125580778
650,Asenapine,borderline personality disorde,0.16747311827956984
651,Asenapine,not listed / othe,0.7222222222222222
652,Asenapine,post traumatic stress disorde,0.6885432667690731
653,Asenapine,schizoaffective disorde,0.6644504181600955
654,Asenapine,schizophrenia,0.5767659796893667
655,Asendin,depression,0.7975806451612903
656,Ashlyna,birth control,0.22171445639187576
657,Asmanex Twisthaler,"asthma, maintenance",0.5513312852022529
658,Aspirin,angina,0.7588709677419354
659,Aspirin,back pain,0.5963978494623655
660,Aspirin,heart attack,0.7383512544802867
661,Aspirin,osteoarthritis,0.6944444444444444
662,Aspirin,pain,0.5969534050179212
663,Aspirin,rheumatoid arthritis,0.7588709677419354
664,Aspirin,sciatica,0.4555555555555555
665,Aspirin,thromboembolic stroke prophylaxis,0.7343189964157706
666,Aspirin,transient ischemic attack,0.7580645161290323
667,Aspirin,eve,0.7620967741935484
668,Aspirin / butalbital / caffeine,headache,0.6660049627791563
669,Aspirin / butalbital / caffeine,migraine,0.619521249359959
670,Aspirin / butalbital / caffeine,not listed / othe,0.7222222222222222
671,Aspirin / butalbital / caffeine,pain,0.7581925243215567
672,Aspirin / butalbital / caffeine / codeine,headache,0.7284568949254858
673,Aspirin / caffeine,pain,0.7528225806451613
674,Aspirin / caffeine / orphenadrine,muscle pain,0.5905913978494624
675,Aspirin / caffeine / orphenadrine,muscle spasm,0.5695340501792115
676,Aspirin / caffeine / salicylamide,headache,0.7431600955794503
677,Aspirin / caffeine / salicylamide,pain,0.7425627240143369
678,Aspirin / carisoprodol,muscle pain,0.744578853046595
679,Aspirin / carisoprodol,muscle spasm,0.7378776241679468
680,Aspirin / carisoprodol / codeine,muscle spasm,0.7461917562724014
681,Aspirin / carisoprodol / codeine,pain,0.7449820788530466
682,Aspirin / chlorpheniramine / phenylephrine,sinus symptoms,0.6960573476702508
683,Aspirin / diphenhydramine,insomnia,0.7238351254480286
684,Aspirin / dipyridamole,"ischemic stroke, prophylaxis",0.4967293906810035
685,Aspirin / oxycodone,pain,0.04241338112305854
686,Astelin,10</span> users found this comment helpful.,0.7580645161290323
687,Astelin,allergic rhinitis,0.7746975806451613
688,Astepro,3</span> users found this comment helpful.,0.7246415770609319
689,Astepro,allergic rhinitis,0.6889336917562723
690,Asthmanefrin,"asthma, acute",0.5274492234169653
691,Atacand,high blood pressure,0.2562724014336918
692,Atarax,allergic urticaria,0.5400836320191159
693,Atarax,allergies,0.6850457984866587
694,Atarax,anxiety,0.45398207885304664
695,Atarax,interstitial cystitis,0.7363799283154122
696,Atarax,nausea/vomiting,0.7620967741935484
697,Atarax,pain,0.4251792114695341
698,Atarax,pruritus,0.8120967741935483
699,Atarax,sedation,0.561111111111111
700,Atazanavir,hiv infection,0.7556451612903226
701,Atelvia,osteoporosis,0.04390681003584229
702,Atenolol,alcohol withdrawal,0.17715053763440858
703,Atenolol,angina,0.7367383512544803
704,Atenolol,anxiety,0.6479013393699302
705,Atenolol,high blood pressure,0.4617831541218638
706,Atenolol,migraine prevention,0.625889164598842
707,Atenolol,mitral valve prolapse,0.7622087813620071
708,Atenolol,not listed / othe,0.7233273596176822
709,Atenolol,supraventricular tachycardia,0.59921146953405
710,Atenolol,ventricular tachycardia,0.6360364396654719
711,Atenolol / chlorthalidone,high blood pressure,0.43539426523297486
712,Ativan,anxiety,0.6486124366397319
713,Ativan,dysautonomia,0.7629032258064516
714,Ativan,insomnia,0.7189964157706092
715,Ativan,nausea/vomiting,0.5151545698924731
716,Ativan,"nausea/vomiting, chemotherapy induced",0.775
717,Ativan,panic disorde,0.6650659824046921
718,Ativan,sedation,0.7693548387096772
719,Ativan,status epilepticus,0.5531660692951016
720,Atomoxetine,adhd,0.3479651111464237
721,Atomoxetine,depression,0.3965501792114695
722,Atorvastatin,high cholesterol,0.33869435012261834
723,Atorvastatin,"high cholesterol, familial heterozygous",0.5608721624850658
724,Atorvastatin,"high cholesterol, familial homozygous",0.3823028673835125
725,Atorvastatin,prevention of cardiovascular disease,0.2221774193548387
726,Atovaquone,babesiosis,0.0016129032258064516
727,Atovaquone / proguanil,malaria,0.7532258064516129
728,Atovaquone / proguanil,malaria prevention,0.38717997951868915
729,Atralin,acne,0.6199569892473119
730,Atralin,photoaging of the skin,0.8189665471923536
731,Atripla,0</span> users found this comment helpful.,0.6944444444444444
732,Atripla,1</span> users found this comment helpful.,0.7508064516129032
733,Atripla,hiv infection,0.701341328921974
734,Atripla,nonoccupational exposure,0.7222222222222222
735,Atropine,not listed / othe,0.06200716845878136
736,Atropine / difenoxin,"diarrhea, acute",0.7572580645161291
737,Atropine / difenoxin,"diarrhea, chronic",0.7701612903225806
738,Atropine / diphenoxylate,diarrhea,0.6303225806451612
739,Atropine / hyoscyamine / phenobarbital / scopolamine,duodenal ulce,0.7310931899641577
740,Atropine / hyoscyamine / phenobarbital / scopolamine,irritable bowel syndrome,0.713883288530466
741,Atrovent,asthma,0.7524641577060932
742,Atrovent,"copd, maintenance",0.5853718637992831
743,Atrovent HFA,"copd, maintenance",0.16827956989247309
744,Atrovent Nasal,rhinorrhea,0.807258064516129
745,Attapulgite,diarrhea,0.7564516129032258
746,Aubagio,multiple sclerosis,0.36232893450635384
747,Aubra,birth control,0.3554533131146035
748,Augmentin,1</span> users found this comment helpful.,0.7230286738351255
749,Augmentin,3</span> users found this comment helpful.,0.14130824372759856
750,Augmentin,4</span> users found this comment helpful.,0.03100358422939068
751,Augmentin,bacterial infection,0.25989183307731695
752,Augmentin,bronchitis,0.7058519437551696
753,Augmentin,kidney infections,0.39475806451612905
754,Augmentin,otitis media,0.2714433416046319
755,Augmentin,pneumonia,0.5125448028673835
756,Augmentin,sinusitis,0.369625227944413
757,Augmentin,skin and structure infection,0.7741935483870968
758,Augmentin,skin or soft tissue infection,0.4463440860215054
759,Augmentin,small bowel bacterial overgrowth,0.008870967741935484
760,Augmentin,strep throat,0.5360752688172041
761,Augmentin,upper respiratory tract infection,0.4318996415770609
762,Augmentin,urinary tract infection,0.3387096774193548
763,Augmentin ES-600,strep throat,0.0636200716845878
764,Augmentin ES-600,urinary tract infection,0.15098566308243727
765,Augmentin XR,sinusitis,0.7580645161290323
766,Augmentin XR,skin and structure infection,0.7520609318996416
767,Auranofin,rheumatoid arthritis,0.7600806451612903
768,Auryxia,hyperphosphatemia of renal failure,0.380241935483871
769,Avalide,high blood pressure,0.7522998805256869
770,Avanafil,erectile dysfunction,0.45227001194743127
771,Avandamet,"diabetes, type 2",0.3945340501792115
772,Avandia,"diabetes, type 2",0.37280465949820785
773,Avapro,high blood pressure,0.2967196509272246
774,Avar,acne,0.7645161290322581
775,Avar LS Cleanser,seborrheic dermatitis,0.767741935483871
776,Avastin,"breast cancer, metastatic",0.7364695340501792
777,Avastin,colorectal cance,0.7830645161290323
778,Avastin,glioblastoma multiforme,0.6327284946236559
779,Avastin,macular degeneration,0.7830645161290323
780,Avastin,malignant glioma,0.7520609318996416
781,Avastin,non-small cell lung cance,0.8194444444444444
782,Avastin,ovarian cance,0.13951612903225805
783,Avastin,pancreatic cance,0.7343189964157706
784,Avastin,renal cell carcinoma,0.7057347670250895
785,Aveed,"hypogonadism, male",0.285573476702509
786,Aveeno,dry skin,0.09883512544802868
787,Avelox,bacterial infection,0.3940710872162485
788,Avelox,bronchitis,0.3714560931899641
789,Avelox,intraabdominal infection,0.7017025089605735
790,Avelox,pneumonia,0.6807115359086685
791,Avelox,prostatitis,0.5521505376344086
792,Avelox,sinusitis,0.4046760045274477
793,Avelox,skin and structure infection,0.6944444444444444
794,Aventyl Hydrochloride,reflex sympathetic dystrophy syndrome,0.004032258064516129
795,Aventyl Hydrochloride,vulvodynia,0.12240143369175628
796,Aviane,0</span> users found this comment helpful.,0.08333333333333333
797,Aviane,1</span> users found this comment helpful.,0.11191756272401435
798,Aviane,2</span> users found this comment helpful.,0.09883512544802868
799,Aviane,8</span> users found this comment helpful.,0.0064516129032258064
800,Aviane,abnormal uterine bleeding,0.6050776583034647
